name,category,calories,protein,carbs,fat,fiber,standardUnit
แกงหน่อไม้ไผ่ตงใส่เห็ด (ไม่ใส่กะทิ อาหารอีสาน),vegetable,45.64,3.29,7.23,0.4,0.77,ถ้วยตวง
แกงปลาหมอใส่บวบกลม (ไม่ใส่กะทิ อาหารอีสาน),vegetable,110.83,12.68,3.66,5.05,1.13,ถ้วยตวง
แกงเห็ดลม (ไม่ใส่กะทิ อาหารอีสาน),vegetable,139.71,5.37,27,1.14,2.92,ถ้วยตวง
แกงเห็ดฟาง (ไม่ใส่กะทิ อาหารอีสาน),vegetable,29.03,2.15,4.22,0.39,2,ถ้วยตวง
แกงเห็ดโคน (ไม่ใส่กะทิ อาหารอีสาน),vegetable,38.14,2.72,5.62,0.53,1.92,ถ้วยตวง
แกงเนื้อวัวใส่ผักกวางตุ้ง (ไม่ใส่กะทิ อาหารอีสาน),vegetable,176.6,10.75,5.83,12.25,2.98,ถ้วยตวง
แกงกบใส่ฟักทอง,vegetable,127.37,3.86,8.33,8.74,1.44,ถ้วยตวง
แกงปลาดุกใส่บวบกลม (ไม่ใส่กะทิ อาหารอีสาน),vegetable,49.63,5.03,5.17,0.98,1.43,ถ้วยตวง
แกงกบใส่บวบกลม (ไม่ใส่กะทิ อาหารอีสาน),vegetable,56.17,5.28,6.91,0.82,2.08,ถ้วยตวง
แกงปลาช่อนใส่ผักกาดเขียว (ไม่ใส่กะทิ อาหารอีสาน),vegetable,63.48,9.46,2.82,1.59,1.87,ถ้วยตวง
แกงปลาช่อนใส่ผักกาดขาว (ไม่ใส่กะทิ อาหารอีสาน),vegetable,39.8,6.21,1.56,0.97,1.17,ถ้วยตวง
แกงปลาช่อนใส่บวบกลม (ไม่ใส่กะทิ อาหารอีสาน),vegetable,73.6,9.96,4.2,1.88,1.26,ถ้วยตวง
แกงอ่อมไก่ใส่ผักรวม,vegetable,135.07,10.75,7.77,6.78,1.85,ถ้วยตวง
แกงอ่อมกบใส่ดอกบวบ,vegetable,52.63,5.54,6.42,0.53,1.83,ถ้วยตวง
แกงอ่อมกบใส่บวบกลม,vegetable,69.17,7.43,8.97,0.4,1.69,ถ้วยตวง
แกงอ่อมกบใส่ผักโขม,vegetable,53.64,8.78,3.2,0.63,1.72,ถ้วยตวง
แกงอ่อมกบใส่ยอดมะระ,vegetable,76.58,12.89,4.92,0.59,2.06,ถ้วยตวง
คั่วเนื้อใส่มะเขือเปราะ,vegetable,178.25,11.05,3.36,13.4,1.29,ถ้วยตวง
คั่วกบใส่บวบกลม,vegetable,59,7.83,6.02,0.4,1.76,ถ้วยตวง
คั่วเนื้อใส่ผักกาดขาว,vegetable,183.54,12.24,1.57,14.26,1.6,ถ้วยตวง
ป่นเห็ดเผาะ,vegetable,151.15,3.23,34.02,0.24,0.41,ถ้วยตวง
ป่นเห็ดโคน,vegetable,82.7,7.28,11.31,0.93,2.93,ถ้วยตวง
ป่นกบใส่มะเขือเปราะ,vegetable,54.21,8.24,4.09,0.54,1.48,ถ้วยตวง
ซุบมะเขือเปราะใส่ปลาช่อน,vegetable,73.36,8.58,6.36,1.51,2.4,ถ้วยตวง
ซุบมะเขือเปราะใส่ปลาหมอ,vegetable,89.37,7.78,8.14,2.86,2.92,ถ้วยตวง
ซุบมะเขือเปราะใส่กบ เขียด,vegetable,84.79,11.52,7.95,0.77,2.91,ถ้วยตวง
ซุบเห็ดขอนใส่ปลาช่อน,vegetable,146.82,7.29,19.21,4.53,1.5,ถ้วยตวง
ซุบเห็ดขอนใส่ปลาทู,vegetable,180.31,10.43,21.66,5.77,1.18,ถ้วยตวง
ซุบมะเขือยาวใส่ปลาทู,vegetable,96.37,8.45,12.33,1.47,5.15,ถ้วยตวง
อู๋เห็ดปลวก,vegetable,43.46,1.65,8.79,0.19,1.99,ถ้วยตวง
หมกเห็ดลมบด,vegetable,289.48,6.94,64.05,0.61,1.4,ถ้วยตวง
ตำข่า,vegetable,57.02,3.21,8.61,1.08,2.04,ถ้วยตวง
ตำขนุนอ่อนใส่มะเขือพวง,vegetable,56.35,3.07,8.21,1.25,5.31,ถ้วยตวง
ตำขนุนอ่อนใส่มะเขือเปราะ,vegetable,65.86,2.89,11,1.14,2.87,ถ้วยตวง
ตำแตงกวา,vegetable,49.75,2.3,9.17,0.43,2.06,ถ้วยตวง
ตำมะละกอใส่ถั่วฝักยาว,vegetable,53.74,2.79,9.9,0.33,3.22,ถ้วยตวง
แจ่วข่า,vegetable,164.13,9.42,23.14,3.77,13.52,ถ้วยตวง
แจ่วเห็ดฟาง,vegetable,83.48,6.72,11.92,0.99,5.65,ถ้วยตวง
แจ่วเห็ดโคน,vegetable,127.36,10.56,17.43,1.71,6.25,ถ้วยตวง
แจ่วพริกใส่ผัก,vegetable,59.54,6.47,5.7,1.21,3.89,ถ้วยตวง
ผัดผักบุ้งจีนใส่หมูสับ,vegetable,175.02,9.24,5.96,12.69,2.43,ถ้วยตวง
ผัดผักบุ้งไทยต้นแดง,vegetable,161.45,3.12,15.13,9.83,5.13,ถ้วยตวง
ผัดแตงกวาใส่หมู,vegetable,107.32,7.04,4.62,6.74,0.62,ถ้วยตวง
ผัดถั่วงอกใส่หมู,vegetable,169.97,12.16,7.48,10.16,1.67,ถ้วยตวง
ผัดบวบหอมใส่ไข่,vegetable,106.71,3.81,6.58,7.24,1.11,ถ้วยตวง
ผัดกะหล่ำปลีใส่หมู,vegetable,136.07,16.69,7.68,4.29,2.22,ถ้วยตวง
ผัดกะหล่ำดอกใส่หมู,vegetable,118.69,5.37,6.86,7.75,2.09,ถ้วยตวง
ผัดถั่วฝักยาวใส่หมู,vegetable,129.23,11.29,6.55,6.43,2.52,ถ้วยตวง
ผัดผักบุ้งไทยต้นขาวใส่หมู,vegetable,136.03,18,5.85,4.51,2.87,ถ้วยตวง
ผัดผักคะน้าใส่หมู,vegetable,223.7,16.24,8.64,13.8,3.06,ถ้วยตวง
ทอดมันปลากราย ใส่ถั่วฝักยาว,vegetable,78.1,4.94,1.35,5.88,1.35,ทัพพี
ไข่เจียวตำลึง / ตำลึงชุบไข่ทอด,vegetable,274.3,9.39,3.93,24.55,0.89,ถ้วยตวง
ผักกาดดองผัดไข่,vegetable,199.11,6.36,11.15,14.34,1.11,ถ้วยตวง
มะเขือยาวชุบไข่ทอด,vegetable,458.98,8.38,11.82,42.02,3.53,ถ้วยตวง
แกงส้มผักรวมปลาช่อนต้ม,vegetable,74.14,7.76,9.2,0.7,2.8,ถ้วยตวง
ต้มข่าไก่,vegetable,223.88,14.1,6.86,15.56,1.26,ถ้วยตวง
น้ำปลาหวาน (กินกับสะเดา),vegetable,564.88,4.36,116.5,9.05,1.68,ถ้วยตวง
แกงผักเหรียงใส่เนื้อหมู (กะเหรี่ยงเมืองกาญฯ),vegetable,96.2,3.05,7.41,6.04,0.81,100 กรัม
ผัดผักกูด (กะเหรี่ยงเมืองกาญฯ),vegetable,99.58,2.48,3.56,8.38,3.56,100 กรัม
ผัดมาม่าใส่ยอดฟักทองหมูบด (กะเหรี่ยงเมืองกาญฯ),vegetable,255.45,9.9,17.2,16.34,2.36,ถ้วยตวง
ต้มกระดูกหมูผักฮาก (กะเหรี่ยงเมืองกาญฯ),vegetable,70.24,5.01,4.36,3.64,0.13,100 กรัม
แกงจืดตำลึงใส่ปลาทู (กะเหรี่ยงเมืองกาญฯ),vegetable,11.75,1.49,1.02,0.19,0.58,100 กรัม
ผัดเผ็ดเครื่องในไก่ใส่มะเขือเปราะ (กะเหรี่ยงเมืองกาญฯ),vegetable,126.31,7.3,7.38,7.51,4.38,100 กรัม
น้ำพริกปลาทู ใส่มะม่วง กินกับผักกูดสด (กะเหรี่ยงเมืองกาญฯ),vegetable,67.06,5.46,8.56,1.22,5.31,100 กรัม
แกงอ่อมไก่ใส่ฟักทอง,vegetable,141.08,9.07,14.69,5.11,4.06,ถ้วยตวง
แจ่วบอง ใส่มะเขือเทศ,vegetable,310.04,13.45,50.07,6.22,10.34,ถ้วยตวง
ซุบมะเขือเปราะใส่ปลาร้า ใส่น้ำน้อย,vegetable,95.64,9.95,10.98,1.33,5.25,ถ้วยตวง
ซุบมะเขือเปราะใส่ปลาร้า ใส่น้ำมาก,vegetable,159.91,10.84,13.94,6.76,4.89,ถ้วยตวง
ซุบเห็ดฟาง ใส่ปลาทู,vegetable,124.5,13.7,12.93,1.99,4.41,ถ้วยตวง
ซุบเห็ดฟาง,vegetable,67.2,6.15,9.02,0.72,4.96,ถ้วยตวง
ตำถั่วฝักยาวใส่มะเขือเทศ,vegetable,85.92,3.93,15.84,0.76,5.27,ถ้วยตวง
ส้มตำลาว ใส่ถั่วฝักยาว,vegetable,71.55,1.81,14.63,0.64,3.53,ถ้วยตวง
แกงเขียวหวานไก่ ใส่มะเขือเปราะและเลือด,vegetable,214.79,16.35,9.15,12.53,2.88,ถ้วยตวง
แกงเขียวหวานไก่ ใส่มะเขือเปราะ,vegetable,346.42,11.99,16.9,25.65,5.46,ถ้วยตวง
ผัดพริกแกงปลาดุกทอดกรอบ ใส่มะเขือเปราะ,vegetable,144.51,17.37,12.78,2.66,2.77,ถ้วยตวง
แกงจืดตำลึงหมู ใส่ตับ ลูกชิ้นปลา,vegetable,49.46,7.76,1.96,1.17,0.65,ถ้วยตวง
ผัดกะเพราไก่ ใส่เห็ดฟาง,vegetable,329.72,21.97,7.69,23.45,2.13,ถ้วยตวง
ผัดผักรวมมิตร,vegetable,135.86,4.43,12.99,7.36,4.72,ถ้วยตวง
ยำมะเขือยาว ใส่ไข่ต้ม,vegetable,167.21,20.91,12.2,3.86,3.63,ถ้วยตวง
ยำมะเขือยาว,vegetable,165.6,21.22,14.64,2.46,3.61,ถ้วยตวง
แกงส้มผักรวมปลาช่อน,vegetable,136.59,7.3,23.61,1.44,1.76,ถ้วยตวง
น้ำพริกกะปิ ใส่กุ้งแห้งไม่มีเปลือกป่น ไม่ใส่มะเขือพวง,vegetable,396.79,15.67,81.45,0.92,2.32,ถ้วยตวง
แกงผักปลังใส่แหนม,vegetable,91.03,6.79,6.99,3.99,2.88,ถ้วยตวง
แกงผักหละ,vegetable,123.21,5.52,23.68,0.71,1.34,ถ้วยตวง
แกงผักหวานใส่ปลาแห้ง,vegetable,75.4,6.34,10.74,0.79,0.16,ถ้วยตวง
แกงผักหวานใส่หมูสามชั้น,vegetable,126.53,6.07,9.51,7.14,1.1,ถ้วยตวง
แกงผักหวานใส่ปลาช่อน,vegetable,75.31,7.92,7.55,1.49,0.59,ถ้วยตวง
ข้าวพันผัก สูตรสุกี้,vegetable,235.55,11.5,30.27,7.61,3.17,ชิ้น (กลาง)
ข้าวพันผัก สูตรดั้งเดิม,vegetable,170.24,9.72,19.92,5.74,2.38,ชิ้น (กลาง)
หมี่พันผัก สูตรหมูตุ๋น,vegetable,246.02,24.09,26.38,4.91,2.53,ชิ้น (กลาง)
จอผักกาด,vegetable,135.8,11.63,4.87,7.76,1.93,ถ้วยตวง
จอผักกาด ไม่ใส่ปลาร้า,vegetable,122.82,5.99,10.64,6.25,2.29,ถ้วยตวง
จอผักกาด ใส่ถั่วเน่า,vegetable,183.04,9.39,11.02,11.27,2.2,ถ้วยตวง
ตำมะเขือยาว,vegetable,112.82,8.98,12.43,3.02,5.66,ถ้วยตวง
น้ำพริกข่า ไม่ใส่กระเทียม,vegetable,198.38,25.36,12.62,5.16,5.44,ถ้วยตวง
น้ำพริกข่า,vegetable,189.23,17.64,21.57,3.6,2.91,ถ้วยตวง
น้ำพริกข่า เค็มมาก,vegetable,164.55,13.49,20.02,3.39,7.14,ถ้วยตวง
น้ำพริกปลานิล ใส่มะเขือเทศ,vegetable,119.46,12.41,14.03,1.53,4.21,ถ้วยตวง
น้ำพริกหนุ่ม ใส่มะเขือยาว,vegetable,96.26,3.8,19.39,0.39,7.2,ถ้วยตวง
ป่นมะเขือยาว,vegetable,112.25,7.23,13.15,3.41,5.17,ถ้วยตวง
ป่นมะเขือยาวใส่หมูสับ,vegetable,379.31,9.95,16.29,30.48,5.96,ถ้วยตวง
ยำจิ้นไก่ใส่เห็ดนางฟ้า,vegetable,191.51,13.63,15.73,8.23,6.58,ถ้วยตวง
ส้ามะเขือ เค็มน้อย,vegetable,87.45,4.73,11.15,2.66,2.33,ถ้วยตวง
ส้ามะเขือ,vegetable,142.71,8.32,16.3,4.91,1.88,ถ้วยตวง
ส้ามะเขือ เค็มมาก,vegetable,125.21,8.87,12.19,4.55,1.43,ถ้วยตวง
หมกเห็ดฟาง,vegetable,77.17,5.8,11.89,0.71,5.37,ถ้วยตวง
แกงเลียงใส่ผักบุ้งไทยต้นขาว (ภาคใต้),vegetable,83.68,4.94,11.16,2.14,1.58,ถ้วยตวง
แกงเลียงใส่ผักหวาน ผักโขมน้อย (ภาคใต้),vegetable,61.55,6.52,7.28,0.71,2.69,ถ้วยตวง
น้ำพริกกะปิ ใส่มะเขือเปราะ,vegetable,366.74,14.13,73.13,1.97,5.13,ถ้วยตวง
ผักกูดลวกกะทิ,vegetable,406.06,9.26,21.61,31.4,6.68,ถ้วยตวง
ผักเหลียงลวกกะทิ,vegetable,335.98,3.93,21.07,26.22,9.86,ถ้วยตวง
ผักแมะลวกกะทิ,vegetable,348.93,6.58,15.95,28.76,4.74,ถ้วยตวง
แกงคั่วหอยขม ใส่ถั่วฝักยาว,vegetable,288.27,15.04,16.73,17.91,3.08,ถ้วยตวง
แกงจืดเต้าหู้ไข่สาหร่ายหมูสับ ใส่เห็ดหอม,vegetable,187.92,13.12,17.04,7.48,6.81,ถ้วยตวง
แกงจืดเต้าหู้ไข่หมูสับ ใส่เห็ดหอม,vegetable,68.72,5.14,4.33,3.43,1.17,ถ้วยตวง
แกงเทโพหมูสามชั้นผักบุ้งไทยต้นแดง,vegetable,376.77,8.07,19.66,29.54,5.09,ถ้วยตวง
แกงเทโพหมูสามชั้นผักบุ้งไทยต้นขาว,vegetable,325.32,6.92,22.19,23.21,4.45,ถ้วยตวง
แกงป่าปลาเห็ดโคน,vegetable,93.13,12.67,5.49,2.28,2.42,ถ้วยตวง
แกงส้มผักกะเฉดกุ้งสด,vegetable,112.32,7.15,19.6,0.59,2.58,ถ้วยตวง
แกงส้มผักรวมกุ้งสด,vegetable,74.36,6.02,11.03,0.68,3.64,ถ้วยตวง
แกงส้มผักรวมกุ้งสด ใส่ปลาช่อน,vegetable,62.51,8.05,5.6,0.88,1.38,ถ้วยตวง
แกงส้มผักรวมปลานิล,vegetable,79.62,8.22,9.34,1.04,1.52,ถ้วยตวง
แกงส้มผักรวมปลาช่อน ใส่ปลาร้า,vegetable,75.09,5.64,10.84,1.02,2.89,ถ้วยตวง
แกงส้มผักรวมกุ้งสด ใส่ปลาช่อน ใส่ปลาร้า,vegetable,74.82,8.07,8.27,1.05,1.91,ถ้วยตวง
ผัดผักคะน้าน้ำมันหอย,vegetable,175.26,4.34,12.17,12.13,4.46,ถ้วยตวง
ผัดผักคะน้าน้ำมันหอย ใส่เห็ดหอม,vegetable,199.7,5.73,16.72,12.21,4.33,ถ้วยตวง
ผัดผักคะน้าฮ่องกงน้ำมันหอย,vegetable,196.18,3.64,10.08,15.7,4.09,ถ้วยตวง
ต้มข่าไก่ใส่เห็ดนางฟ้า,vegetable,258.56,6.78,9.13,21.66,3.23,ถ้วยตวง
ต้มยำไก่บ้านใส่เห็ดฟาง,vegetable,67.54,9.22,4.33,1.48,1.08,ถ้วยตวง
ต้มยำปลาคังใส่เห็ดฟาง,vegetable,77.39,6.8,5.63,3.07,1.34,ถ้วยตวง
ต้มยำปลานิลใส่เห็ดฟาง,vegetable,67.9,9.26,5.01,1.2,1.46,ถ้วยตวง
ต้มยำปลาม้าใส่เห็ดฟาง,vegetable,97.06,15.62,3.58,2.25,1.09,ถ้วยตวง
ต้มยำรวมมิตร (หมู กุ้ง หมึก) น้ำใส ใส่เห็ดนางฟ้า,vegetable,78.77,10.2,5.95,1.57,1.73,ถ้วยตวง
ต้มยำทะเลน้ำข้น ใส่เห็ดนางฟ้า,vegetable,186.86,16.5,18.84,5.06,2.05,ถ้วยตวง
ต้มยำทะเลน้ำใส ใส่เห็ดนางฟ้า,vegetable,107.1,18.33,4.24,1.87,1.13,ถ้วยตวง
ต้มยำทะเลน้ำใส ใส่เห็ดฟาง,vegetable,75.35,12.37,3.34,1.39,1.13,ถ้วยตวง
ทอดมันปลากราย ไม่ใส่ถั่วฝักยาว,vegetable,62.18,6.3,1.77,3.32,0.86,ทัพพี
น้ำราดผักบุ้งทอดกรอบ ใส่ปลาหมึกและกุ้งทะเล,vegetable,270.8,20.88,31.36,6.88,1.5,ถ้วยตวง
ผักบุ้งทอดกรอบ,vegetable,85.22,2.48,13.16,2.52,0.73,ถ้วยตวง
ผัดกะเพราหมูสับ ใส่ถั่วฝักยาว,vegetable,559.36,25.83,13.19,44.81,3.4,ถ้วยตวง
ผัดผักกระเฉด,vegetable,192.47,6.28,13.29,12.69,6.79,ถ้วยตวง
ผัดผักรวมมิตรใส่หมู,vegetable,154.32,12.32,8.85,7.74,2.76,ถ้วยตวง
ผัดเผ็ดปลาดุกมะเขือเปราะ ไม่ใส่กะทิ,vegetable,261.23,13.64,12.82,17.27,3.74,ถ้วยตวง
ผัดเผ็ดลูกชิ้นปลากรายมะเขือเปราะ ไม่ใส่กะทิ,vegetable,148.4,11.51,12.03,6.02,2.73,ถ้วยตวง
ผัดพริกขิงหมูสับ,vegetable,452.42,19.25,16.64,34.32,3.35,ถ้วยตวง
ผัดพริกขิงหมูสามชั้น,vegetable,482.47,12.85,17.97,39.91,3.16,ถ้วยตวง
แกงป่าฟักทองใส่หมู,vegetable,105.34,11.7,10.87,1.67,3.97,ถ้วยตวง
แกงส้มผักรวม,vegetable,56.09,5.06,8.23,0.33,3.71,ถ้วยตวง
ซุปมะเขือ,vegetable,68.1,7.6,4.7,2.1,2.8,100 กรัม
ผัดเผ็ดถั่วฝักยาว,vegetable,163.58,26.25,7.18,3.31,3.71,ถ้วยตวง
ผัดพริกขิงไก่ใส่ถั่วฝักยาว,vegetable,250.12,18.31,16.49,12.32,11.8,ถ้วยตวง
แกงบวดฟักทอง,vegetable,357.63,2.82,49.41,16.52,3.87,ถ้วยตวง
ฟักทองนึ่งโรยมะพร้าว,vegetable,161.4,1.46,35.6,1.46,2.72,ถ้วยตวง
น้ำแกงต้มข่าไก่,vegetable,353.29,5.04,7.43,33.71,2.36,ถ้วยตวง
ซุปข้น เห็ด กระป๋อง สำหรับเติมนมไขมันต่ำ 1 เท่าตัว,vegetable,135.87,4.96,12.1,7.52,0.63,ถ้วยตวง
อาหารเสริม ข้าวเจ้าผสมผักรวม ชนิดผง ทารกและเด็ก 6 ด.-1 ปี (ตรา เกอร์เบอร์),vegetable,277.69,11.27,48.57,4.26,0.55,ถ้วยตวง
อาหารเสริม แครอทชนิดข้น สูตร 1 พร้อมกิน ทารกและเด็ก 7 ด.-2 ปี (ตรา เกอร์เบอร์),vegetable,67.49,1.86,13.96,0.47,0,ถ้วยตวง
อาหารเสริม เนื้อไก่ผสมผักและข้าวเจ้า จูเนียร์ พร้อมกิน ทารกและเด็ก 8 ด.-3 ปี ชนิดผสม (ตรา ไฮนซ์),vegetable,108.65,5.32,16.44,2.4,0,ถ้วยตวง
อาหารเสริม เนื้อไก่ผสมผักและข้าวเจ้า พร้อมกิน ทารกและเด็ก 6 ด.-3 ปี ชนิดผสม (ตรา ไฮนซ์),vegetable,128.66,6.84,21.47,1.71,0,ถ้วยตวง
อาหารเสริม ผักผสมรสไก่ พร้อมกิน ทารกและเด็ก 6 ด.-3 ปี ชนิดผสม (ตรา ไฮนซ์),vegetable,106.06,6.68,14.22,2.5,0,ถ้วยตวง
