name,category,calories,protein,carbs,fat,fiber,standardUnit
นมผง รสน้ำผึ้ง สูตรผสมใยอาหาร และเบอร์รี่รวม 2.5% (ตรา คาร์เนชัน 3 พลัส),milk,549.89,19.76,65.86,23.05,1.51,ถ้วยตวง
นมพร่องมันเนย พาสเจอร์ไรส์ กลิ่นสตรอเบอร์รี่,milk,117.1,6.33,15.82,3.17,0,ถ้วยตวง
นมพร่องมันเนย พาสเจอร์ไรส์ รสจืด,milk,76.7,7.92,3.71,3.36,0,ถ้วยตวง
นมพร่องมันเนย พาสเจอร์ไรส์ รสหวาน,milk,100.24,6.88,11.15,3.13,0,ถ้วยตวง
นมพร่องมันเนย ยูเอชที รสกาแฟ,milk,145.18,7.49,24.13,2.08,0,ถ้วยตวง
นมพร่องมันเนย ยูเอชที รสจืด,milk,74.42,7.71,4.78,2.72,0,ถ้วยตวง
นมพร่องมันเนย ยูเอชที รสจืด แคลเซียมสูง,milk,93.31,5.78,10.4,3.18,0,ถ้วยตวง
นมพร่องมันเนย ยูเอชที รสต่างๆ,milk,90.71,6.18,10.68,2.58,0,ถ้วยตวง
นมพร่องมันเนย ยูเอชที รสต่างๆ แคลเซียมสูง,milk,116.48,5.32,17.56,2.77,0.46,ถ้วยตวง
นมพร่องมันเนย ยูเอชที รสต่างๆ สำหรับสตรีมีครรภ์และให้นมบุตร,milk,117.54,6.52,15.52,3.26,1.21,ถ้วยตวง
นมพร่องมันเนย สเตอริไลส์ รสจืด,milk,92.11,5.94,10.4,2.97,0.68,ถ้วยตวง
นมพร่องมันเนย สเตอริไลส์ รสต่างๆ,milk,129.26,5.45,21.3,2.48,0,ถ้วยตวง
นม พาสเจอร์ไรส์ รสโกโก้,milk,148.09,6.06,14.77,7.2,0,ถ้วยตวง
นม พาสเจอร์ไรส์ รสจืด,milk,114.94,6.39,4.87,7.77,0,ถ้วยตวง
นม พาสเจอร์ไรส์ รสจืด ไขมันสูง,milk,155.23,7.2,10.79,9.25,0,ถ้วยตวง
นม พาสเจอร์ไรส์ รสต่างๆ,milk,139.19,6.68,10.12,8,0,ถ้วยตวง
นม พาสเจอร์ไรส์ รสหวาน,milk,134.68,6.57,10.05,7.58,0,ถ้วยตวง
นมแพะ,milk,133.84,6.92,9.15,7.73,0,ถ้วยตวง
นมแพะ / นมผง เด็ก 1 ปีขึ้นไป รสจืด (ตรา ดีจี-3 แอดวานซ์),milk,455.92,16.52,52.86,19.82,0,ถ้วยตวง
นมแพะ ยูเอชที,milk,109.93,6.53,8.71,5.44,0,ถ้วยตวง
นม ยูเอชที รสจืด,milk,118.71,6.61,5.68,7.73,0,ถ้วยตวง
นม ยูเอชที รสช็อกโกแลต,milk,136.28,6.69,10.82,7.36,0,ถ้วยตวง
นม ยูเอชที รสต่างๆ,milk,133.62,6.73,9.91,7.45,0,ถ้วยตวง
นม ยูเอชที รสหวาน,milk,167.11,6.4,20.51,6.61,0.21,ถ้วยตวง
นมวัว,milk,126.11,6.92,9.97,6.51,0,ถ้วยตวง
นมวัว ไม่มีไขมัน,milk,68.81,6.94,9.8,0.2,0,ถ้วยตวง
นม สเตอริไลส์ รสจืด,milk,121.42,6.88,7.39,7.15,0,ถ้วยตวง
ผลิตภัณฑ์นม ขาดมันเนย ยูเอชที รสจืด,milk,78.58,6.93,12.71,0,0,ถ้วยตวง
ผลิตภัณฑ์นม ขาดมันเนย ยูเอชที รสจืด แคลเซียมเข้มข้น,milk,75.64,5.67,13.24,0,0,ถ้วยตวง
ผลิตภัณฑ์นม พร่องมันเนย พาสเจอร์ไรส์ แคลเซียมสูง,milk,94.04,6.25,11.98,2.34,0,ถ้วยตวง
ผลิตภัณฑ์นม พร่องมันเนย ยูเอชที รสจืด,milk,109.2,5.78,15.02,2.89,0.53,ถ้วยตวง
ผลิตภัณฑ์นม พร่องมันเนย ยูเอชที รสจืด แคลเซียมเข้มข้น,milk,86.04,5.67,9.45,2.84,0,ถ้วยตวง
ผลิตภัณฑ์นม พร่องมันเนย ยูเอชที รสหวาน แคลเซียมเข้มข้น,milk,116.29,5.67,17.02,2.84,0,ถ้วยตวง
ผลิตภัณฑ์นม พาสเจอร์ไรส์ รสจืด,milk,135.7,6.17,9.25,8.22,0,ถ้วยตวง
ผลิตภัณฑ์นม พาสเจอร์ไรส์ รสต่างๆ,milk,183.68,5.09,26.88,6.2,0.13,ถ้วยตวง
ผลิตภัณฑ์นม ยูเอชที รสจืด,milk,131.61,5.87,12.38,6.51,0.23,ถ้วยตวง
ผลิตภัณฑ์นม ยูเอชที รสต่างๆ,milk,173.26,4.35,25.55,5.96,0,ถ้วยตวง
ผลิตภัณฑ์นม ยูเอชที รสมอลต์ช็อกโกแลต,milk,175.26,5.07,29.82,3.97,1.01,ถ้วยตวง
ผลิตภัณฑ์นม ยูเอชที รสมอลต์ช็อกโกแลต น้ำตาลน้อย,milk,161.87,5.25,28,3.21,0.58,ถ้วยตวง
ผลิตภัณฑ์นม ยูเอชที รสมอลต์ช็อกโกแลต ผสมน้ำมันปลา,milk,162.27,5.73,30.55,1.91,0.88,ถ้วยตวง
โยเกิร์ต ไขมันต่ำ รสต่างๆ,milk,177.27,6.91,31.37,2.68,0.65,ถ้วยตวง
โยเกิร์ต ไขมันต่ำ รสธรรมชาติ,milk,191.43,6.98,35.65,2.32,0,ถ้วยตวง
โยเกิร์ต ผสมวุ้นมะพร้าว,milk,240.61,7.25,40.84,5.36,0,ถ้วยตวง
โยเกิร์ต ไม่มีไขมัน รสต่างๆ,milk,137.98,7.67,26.83,0,7.75,ถ้วยตวง
โยเกิร์ต ไม่มีไขมัน รสธรรมชาติ,milk,133.02,7.61,25.65,0,3.32,ถ้วยตวง
โยเกิร์ต รสต่างๆ,milk,233.37,7.78,36.89,6.08,2.04,ถ้วยตวง
โยเกิร์ต รสธรรมชาติ,milk,202.94,9.79,26.1,6.6,0,ถ้วยตวง
โยเกิร์ต รสธัญญาหาร,milk,247.43,7.75,41.82,5.46,0,ถ้วยตวง
ลูกน้ำนม ผลเขียว,milk,116.46,1.62,23.04,1.98,4.68,ถ้วยตวง
ลูกน้ำนม ผลม่วง,milk,144.36,2.34,31.32,1.08,0,ถ้วยตวง
อาหารทารก / นมผง ทารก 0-1 ปี (ตรา เอนฟาแล็ค เอพลัส เจนเทิล แคร์),milk,493.23,11.21,51.74,26.83,0,ถ้วยตวง
อาหารทารก / นมผง ทารก 0-1 ปี สูตรปราศจากน้ำตาลแลตโตส (ตรา ไฮคิว แลคโตสฟรี),milk,489.3,11.88,52.89,25.58,0,ถ้วยตวง
อาหารทารก / นมผง สูตรทารกคลอดก่อนกำหนด (ตรา เอนฟาแลค พรีเมชัว),milk,478.09,13.89,51.74,23.95,0,ถ้วยตวง
อาหารทารก (นมแพะ) / นมผง ทารก 0-1 ปี (ตรา ดีจี-1),milk,488.92,9.68,54.99,25.58,0,ถ้วยตวง
อาหารสูตรต่อเนื่อง / นมผง เด็ก 1-3 ปี เสริมธาตุเหล็ก (ตรา แนน เอช เอ โกร 3),milk,473.3,14.2,55.15,21.77,0,ถ้วยตวง
อาหารสูตรต่อเนื่อง / นมผง เด็ก 6 เดือน-3 ปี เสริมธาตุเหล็ก (ตรา แนน เอช เอ 2),milk,473.3,14.2,55.15,21.77,0,ถ้วยตวง
อาหารสูตรต่อเนื่อง (นมแพะ) / นมผง เด็ก 6 เดือน-3 ปี (ตรา ดีจี-2),milk,482.59,15.62,47.91,25.39,0,ถ้วยตวง
โอวัลติน ยูเอชที,milk,190.68,4.2,30.24,5.88,2.52,ถ้วยตวง
ไอศกรีมกะทิ,milk,232.47,1.42,36.24,9.09,0.38,ถ้วยตวง
ไอศกรีมเชอเบท รสต่างๆ,milk,162.28,1.56,30.78,3.66,1.23,ถ้วยตวง
ไอศกรีมเชอเบท ส้ม,milk,177.52,1.36,37.48,2.47,1.6,ถ้วยตวง
ไอศกรีม รสช็อกโกแลต,milk,378.42,6.56,42.79,20.11,0.06,ถ้วยตวง
ไอศกรีม รสวานิลลา,milk,248.78,4.2,28.31,13.19,0.84,ถ้วยตวง
ไอศกรีม รสวานิลลา ไขมันต่ำ,milk,228.44,6.05,37.3,6.12,0.38,ถ้วยตวง
ไอศกรีม รสวานิลลา ไขมันสูง,milk,443.8,6.24,39.73,28.88,0,ถ้วยตวง
ไอศกรีมหวานเย็น,milk,180.77,0,45.19,0,0,ถ้วยตวง
