name,category,calories,protein,carbs,fat,fiber,standardUnit
ถั่วลิสง ต้ม,starch,418.08,17.71,14.02,32.35,0.0,ถ้วยตวง
ถั่วลิสง ทอด,starch,795.96,23.71,32.62,63.4,0.0,ถ้วยตวง
ถั่วลิสง เมล็ดแห้ง รวมเยื่อหุ้มเมล็ด ดิบ,starch,731.66,30.49,25.55,56.39,24.28,ถ้วยตวง
ถั่วเขียว เมล็ดแห้ง ดิบ,starch,399.92,25.96,69.98,1.8,29.49,ถ้วยตวง
แป้งถั่วเขียว / แป้งซ่าหริ่ม,starch,282.9,0.8,69.7,0.1,0.0,ถ้วยตวง
ถั่วเหลือง เมล็ดแห้ง ดิบ,starch,489.59,40.54,35.81,20.47,24.69,ถ้วยตวง
ถั่วแดง เมล็ดแห้ง ดิบ,starch,401.63,25.89,68.92,2.49,30.03,ถ้วยตวง
ถั่วแระ เมล็ดอ่อน ดิบ,starch,149.81,9.22,26.57,0.74,5.66,ถ้วยตวง
ขนุน เมล็ด ต้ม,starch,225.4,7.0,48.72,0.28,0.0,ถ้วยตวง
บัว เมล็ดแห้ง,starch,162.6,6.15,33.15,0.6,1.2,ทัพพี
มะขาม เมล็ด คั่ว,starch,347.38,12.91,58.78,6.73,0.0,ถ้วยตวง
มะม่วงหิมพานต์ เมล็ดแห้ง คั่ว,starch,561.56,14.71,65.66,26.68,3.31,ถ้วยตวง
วุ้นเส้น ต้ม,starch,117.15,0.0,28.95,0.15,0.0,ถ้วยตวง
วุ้นเส้น แช่น้ำ,starch,253.35,0.15,62.85,0.15,0.0,ถ้วยตวง
วุ้นเส้น แห้ง,starch,547.5,0.21,135.99,0.3,7.35,ถ้วยตวง
กระจับ ดิบ,starch,180.33,7.24,36.81,0.46,0.0,ถ้วยตวง
กระจับ ต้ม,starch,205.9,5.54,45.58,0.15,0.0,ถ้วยตวง
ฟองเต้าหู้ แผ่น แห้ง,starch,176.12,16.45,5.21,9.94,2.49,ถ้วยตวง
เต้าหู้ยี้,starch,253.54,21.97,18.09,10.37,0.0,ถ้วยตวง
ถั่วมะฮะ เมล็ดแห้ง,starch,457.07,23.86,74.91,6.89,21.52,ถ้วยตวง
แป๊ะก๊วย ดิบ,starch,254.82,6.58,52.2,2.19,21.65,ถ้วยตวง
แป๊ะก๊วย บรรจุกระป๋อง เฉพาะเนื้อ,starch,172.76,3.29,37.13,1.23,14.8,ถ้วยตวง
มะม่วงหิมพานต์ เมล็ดแห้ง ทอด,starch,664.05,20.86,18.7,56.2,2.96,ถ้วยตวง
แตงโม เมล็ดแห้ง คั่วใส่เกลือ,starch,533.6,27.69,9.66,42.69,2.21,ถ้วยตวง
ทานตะวัน เมล็ดแห้ง คั่ว,starch,721.29,22.42,27.92,57.77,12.88,ถ้วยตวง
ทุเรียน เมล็ด ดิบ,starch,263.76,3.64,61.04,0.56,0.0,ถ้วยตวง
ทุเรียน เมล็ด ต้ม,starch,269.64,2.1,64.68,0.28,0.0,ถ้วยตวง
บัว เมล็ดสด (ฝักบัว),starch,132.76,7.7,23.83,0.74,0.0,ถ้วยตวง
อัลมอนด์ เมล็ด คั่วน้ำมัน,starch,743.47,24.2,20.16,62.89,11.97,ถ้วยตวง
โปรตีนเกษตร / โปรตีนถั่วเหลือง,starch,134.53,18.28,15.01,0.15,2.1,ถ้วยตวง
กละ คั่ว,starch,654.94,17.71,33.66,49.94,0.0,ถ้วยตวง
แป้งถั่วเหลือง พร่องไขมัน,starch,352.5,47.01,38.37,1.22,17.5,ถ้วยตวง
แป้งถั่วเหลือง ไขมันเต็ม,starch,464.77,34.54,35.19,20.65,9.6,ถ้วยตวง
งา ขาว ดิบ,starch,56.57,2.11,0.65,5.06,0.65,ช้อนโต๊ะ
งา ดำ ดิบ,starch,49.74,1.97,1.09,4.17,1.09,ช้อนโต๊ะ
เต้าหู้ขาว แข็ง,starch,169.46,16.88,4.3,9.41,6.34,ถ้วยตวง
เต้าหู้ขาว อ่อน,starch,123.38,11.29,4.87,6.53,4.6,ถ้วยตวง
เต้าหู้เหลือง แข็ง,starch,157.58,15.93,5.2,8.12,2.52,ถ้วยตวง
บัว เมล็ด นึ่ง,starch,78.45,5.15,13.9,0.25,0.0,ทัพพี
งา ขาว คั่ว,starch,62.69,2.35,0.32,5.78,0.32,ช้อนโต๊ะ
งา ดำ คั่ว,starch,56.1,2.1,1.38,4.69,1.38,ช้อนโต๊ะ
งา ขี้ม้อน ดิบ (จังหวัดแพร่),starch,44.21,1.44,1.11,3.78,0.0,ช้อนโต๊ะ
เต้าหู้พวง / เต้าหู้พอง / เต้าหู้ทอด,starch,133.95,10.94,0.57,9.77,0.0,ถ้วยตวง
เต้าหู้ขาว อ่อน หลอด,starch,107.93,9.28,5.05,5.62,2.72,ถ้วยตวง
เต้าฮวย,starch,42.95,1.01,5.79,1.75,0.0,ทัพพี
ถั่วเหลือง ฝักอ่อน ดิบ,starch,82.32,6.44,5.82,3.7,1.06,ทัพพี
ถั่วเหลือง ฝักอ่อน ต้ม,starch,196.24,15.73,12.83,9.11,2.62,ถ้วยตวง
ถั่วเขียว กะเทาะเปลือก / ถั่วทอง,starch,395.39,28.93,67.12,1.24,15.82,ถ้วยตวง
ถั่วแดงหลวง เมล็ดแห้ง ดิบ,starch,171.66,10.08,30.75,0.93,12.55,ทัพพี
ถั่วพุ่ม เมล็ดแห้ง สีต่างๆ ดิบ,starch,176.95,11.96,30.04,0.99,5.45,ทัพพี
วุ้นเส้นกึ่งสำเร็จรูป พร้อมเครื่องปรุง,starch,516.87,2.5,111.01,6.98,2.47,ถ้วยตวง
ฟักทอง เมล็ด คั่วใส่เกลือ,starch,645.01,28.08,11.96,53.87,1.46,ถ้วยตวง
พิสตาชิโอนัท คั่ว ใส่เกลือ,starch,751.49,19.95,23.26,64.3,1.94,ถ้วยตวง
อัลมอนด์ เมล็ด คั่วใส่เกลือ,starch,730.44,23.89,23.95,59.9,12.43,ถ้วยตวง
มะพร้าว เนื้อขูด คั้นกะทิ,starch,205.06,2.21,8.38,18.08,4.98,ถ้วยตวง
ฮาเซลนัท คั่ว ไม่ใส่เกลือ,starch,789.02,17.13,20.06,71.14,10.72,ถ้วยตวง
ฮาเซลนัท ลวก (ไม่คั่ว),starch,767.39,15.62,19.38,69.71,12.54,ถ้วยตวง
มะพร้าว เนื้อ คั่ว,starch,400.69,3.87,16.09,35.65,8.6,ถ้วยตวง
แมคคาเดเมีย คั่ว ใส่เกลือ,starch,874.61,8.88,14.63,86.73,9.12,ถ้วยตวง
แมคคาเดเมีย คั่วน้ำมัน ไม่ใส่เกลือ,starch,877.12,8.88,15.25,86.73,9.12,ถ้วยตวง
มะพร้าวทึนทึก,starch,17.46,0.24,2.02,0.94,0.56,ทัพพี
ก๋วยเตี๋ยวเซี่ยงไฮ้ แห้ง,starch,225.49,0.12,56.11,0.06,1.12,ทัพพี
เต้าหู้เหลือง แห้ง ดิบ,starch,163.65,17.73,2.69,9.1,0.72,ถ้วยตวง
เต้าหู้เหลือง แห้ง ทอด,starch,214.61,11.92,1.15,18.04,0.0,ถ้วยตวง
ฟองเต้าหู้ แผ่น แห้ง แช่น้ำ,starch,97.1,9.19,1.41,6.08,0.0,ถ้วยตวง
มะม่วงหิมพานต์ เมล็ดแห้ง อบ,starch,671.66,26.65,34.17,47.6,0.0,ถ้วยตวง
มะม่วงหิมพานต์ เมล็ดสด,starch,308.2,11.56,13.74,23.0,4.5,ถ้วยตวง
ถั่วแขก เมล็ดแห้ง ดิบ,starch,414.55,26.42,62.61,6.49,0.0,ถ้วยตวง
ถั่วเต็มกำ เมล็ดแห้ง สีต่างๆ ดิบ,starch,174.6,9.62,32.32,0.76,0.0,ทัพพี
ถั่วนางหอม เมล็ดแห้ง ดิบ,starch,175.23,11.43,31.04,0.59,0.0,ทัพพี
ถั่วเล็บมือนาง เมล็ดแห้ง ดิบ,starch,389.41,20.46,73.81,1.37,0.0,ถ้วยตวง
ถั่วหรั่ง ต้ม,starch,209.08,9.3,34.72,3.67,0.0,ถ้วยตวง
ถั่วแปะยี เมล็ดแห้ง ดิบ,starch,430.99,38.25,67.28,0.98,0.0,ถ้วยตวง
ถั่วแปะยี เมล็ดแห้ง คั่ว,starch,481.65,37.96,73.97,3.77,0.0,ถ้วยตวง
ถั่วแปะยี เมล็ดแห้ง ทอด,starch,584.22,29.77,71.24,20.02,0.0,ถ้วยตวง
ถั่วนางหอม เมล็ดแห้ง กะเทาะเปลือก ดิบ,starch,397.53,25.01,70.82,1.58,0.0,ถ้วยตวง
ถั่วปากอ้า เมล็ดแห้ง ดิบ,starch,429.25,27.18,75.98,1.84,0.0,ถ้วยตวง
ถั่วลันเตา เมล็ดแห้ง,starch,385.47,26.69,67.13,1.13,0.0,ถ้วยตวง
ถั่วลันเตา เคลือบ อบกรอบ,starch,754.17,26.13,98.85,28.25,15.58,ถ้วยตวง
ถั่วลาย เมล็ดแห้ง ดิบ,starch,175.08,12.62,28.81,1.04,0.0,ทัพพี
ถั่วลาย เมล็ดแห้ง กะเทาะเปลือก ดิบ,starch,398.66,30.06,64.01,2.49,0.0,ถ้วยตวง
ถั่วขาว เมล็ดแห้ง ดิบ,starch,397.66,25.37,68.14,2.62,12.09,ถ้วยตวง
งาและเมล็ดทานตะวัน ผสมน้ำผึ้ง แผ่น พร้อมกิน,starch,765.58,22.44,41.17,56.79,11.9,ถ้วยตวง
ถั่วเน่า แห้ง,starch,32.17,3.02,1.28,1.66,1.23,ชิ้น (กลาง)
ถั่วเน่า สด,starch,351.54,37.59,19.11,13.86,0.0,ถ้วยตวง
มะพร้าว เนื้อขูด กาก (หลังคั้นกะทิ),starch,83.03,0.88,6.55,5.92,0.0,ถ้วยตวง
เต้าหู้ เตรียมด้วย (CaSo4),starch,207.87,20.67,5.59,11.42,3.01,ถ้วยตวง
เต้าหู้ แข็ง ทอด,starch,167.22,9.83,6.0,11.54,2.23,ถ้วยตวง
เนื้อถั่วเหลือง (กาก) ละเอียด,starch,83.24,4.96,11.31,2.02,11.31,ถ้วยตวง
เนื้อถั่วเหลือง (กาก) หยาบ,starch,192.35,13.33,17.67,7.6,17.52,ถ้วยตวง
ถั่วเขียว กะเทาะเปลือก ผ่าซีก ทอด,starch,104.49,4.47,11.81,4.37,1.34,ทัพพี
แมงลัก เมล็ด แช่น้ำ,starch,8.04,0.34,1.1,0.25,1.1,ทัพพี
เส้นซ่าหริ่ม,starch,117.15,0.0,28.95,0.15,0.0,ถ้วยตวง
แป๊ะหล่อ คั่ว,starch,481.65,37.96,73.97,3.77,0.0,ถ้วยตวง
ถั่วลันเตา เมล็ด ทอด,starch,774.24,29.36,94.46,31.0,0.0,ถ้วยตวง
ข้าวตุ๋นฟักทอง 3 นาที กึ่งสำเร็จรูป ดิบ,starch,519.33,12.74,109.24,3.49,2.57,ถ้วยตวง
ฟักทอง เมล็ด คั่วใส่เกลือ,starch,645.01,28.08,11.96,53.87,1.46,ถ้วยตวง
ข้าวเกรียบกุ้ง จากแป้งสาลี (ตรา ฮานามิ),starch,71.23,0.95,8.79,3.58,0.22,ถ้วยตวง
กะทิธัญพืช (ตรา กู๊ดไรฟ์),starch,306.53,0.83,11.98,28.37,0.79,ถ้วยตวง
กะทิธัญพืช (ตรา ฟอร์แคร์),starch,306.22,0.98,0.22,33.49,0,ถ้วยตวง
ถั่วเขียว กะเทาะเปลือก ผ่าซีก นึ่ง,starch,209.29,13.57,34.22,2.01,4.87,ถ้วยตวง
ถั่วแขก ฝัก ดิบ,starch,9.8,0.7,1.67,0.04,0,ทัพพี
ถั่วดำน้ำกะทิ,starch,289.29,7.32,43.51,9.55,4.26,ถ้วยตวง
ถั่วแดง เมล็ดแห้ง คั่ว,starch,625.35,40,109.44,3.07,43.59,ถ้วยตวง
ถั่วแดงอินเดีย เมล็ดแห้ง ดิบ,starch,402.71,21.9,74.46,1.92,0,ถ้วยตวง
ถั่วเต็มกำ เมล็ดแห้ง สีแดง ดิบ,starch,174.98,9.72,32.35,0.74,0,ทัพพี
ถั่วเต็มกำ เมล็ดแห้ง สีเหลือง ดิบ,starch,174.37,9.62,32.3,0.74,0,ทัพพี
ถั่วเต็มกำ เมล็ดแห้ง สีเหลืองอมเขียว ดิบ,starch,174.4,9.52,32.29,0.79,0,ทัพพี
ถั่วเน่า ปรุงรส แบบนึ่ง,starch,348.45,22.19,24.25,18.08,0,ถ้วยตวง
ถั่วปากอ้า ทอด คลุกเกลือ เอาเปลือกออก (จากตลาด),starch,632.22,36.63,58.22,28.09,12.47,ถ้วยตวง
ถั่วปากอ้า ทอด อบเกลือ เอาเปลือกออก (บรรจุซอง),starch,664.3,29.39,57.44,35.22,14.62,ถ้วยตวง
ถั่วปี ดิบ,starch,14.47,0.74,2.63,0.11,0,ทัพพี
ถั่วแปบ,starch,102.26,2.66,20.01,1.29,1.2,ทัพพี
ถั่วฝักดาบ / ถั่วพร้า เมล็ดแห้ง สีแดง ดิบ,starch,185.65,11.88,32.83,0.76,14.69,ทัพพี
ถั่วพุ่ม ฝัก ดิบ,starch,16.57,1.07,2.94,0.06,2.23,ทัพพี
ถั่วพู ฝัก ดิบ,starch,12.6,0.94,2.15,0.03,1.91,ถ้วยตวง
ถั่วพู ฝัก ต้ม,starch,14.33,0.67,2.81,0.05,0,ถ้วยตวง
ถั่วเมล็ดแห้ง (ไบ่ซา) ต้ม (กะเหรี่ยงเมืองกาญฯ),starch,143.4,9.2,24.4,1,8.8,ถ้วยตวง
ถั่วแระ ต้ม,starch,208.68,17.72,12.56,9.73,8.87,ถ้วยตวง
ถั่วลันเตา ฝักอ่อน ดิบ,starch,46.24,3.05,8.19,0.14,4.19,ถ้วยตวง
ถั่วลันเตา ฝักอ่อน ต้ม,starch,35.24,1.29,7.52,0,2.28,ถ้วยตวง
ถั่วลันเตา เมล็ด แช่แข็ง,starch,44.22,2.92,7.63,0.22,2.52,ทัพพี
ถั่วลิสง เคลือบน้ำตาล,starch,657.74,19.17,76.17,30.71,5.58,ถ้วยตวง
ถั่วลิสง ทอด (ทอดแบบแผ่น),starch,125.18,3.91,8.67,8.32,1.12,ทัพพี
ถั่วลิสง ทอด อบเกลือ,starch,854.98,35.41,21.14,69.86,14.58,ถ้วยตวง
ถั่วลิสง อบกรอบ (ตรา โก๋แก่),starch,604.08,21.14,47.81,36.48,5.87,ถ้วยตวง
ถั่วลิสง อบ เคลือบ รสกะทิ,starch,709.17,22.24,48.52,47.35,5.89,ถ้วยตวง
ถั่วลิสง อบน้ำผึ้ง,starch,800.02,32.97,34.69,58.82,16.51,ถ้วยตวง
ถั่วเล็บมือนาง เมล็ดแห้ง คั่ว,starch,588.6,33.46,108.9,2.13,0,ถ้วยตวง
ถั่วหรั่ง ดิบ,starch,221.79,10.33,34.6,4.67,0,ถ้วยตวง
ถั่วเหลือง ต้ม,starch,251.49,19.39,14.4,12.93,10.89,ถ้วยตวง
ถั่วเหลืองผง ชนิดไขมันเต็ม,starch,462,35.82,31.31,21.5,6,ถ้วยตวง
ถั่วเหลืองผง ชนิดสกัดไขมันออก,starch,364.08,48.87,39.67,1.1,17,ถ้วยตวง
ทับทิม เมล็ดนิ่ม (กินได้ทั้งเมล็ด),starch,17.74,0.35,3.33,0.34,0.93,ทัพพี
ทานตะวัน เมล็ด เคลือบช็อกโกแลต,starch,614.35,8.03,81.39,28.52,7.58,ถ้วยตวง
ทานตะวัน เมล็ด แผ่น,starch,792.48,22.82,36.08,61.88,12.15,ถ้วยตวง
ทานตะวัน เมล็ดแห้ง ดิบ,starch,730.92,27.14,19.6,60.44,12.88,ถ้วยตวง
ทานตะวัน เมล็ด อบเกลือ,starch,738.57,28.3,22.86,59.32,14.21,ถ้วยตวง
ทานตะวัน เมล็ด อบน้ำผึ้ง,starch,732.13,24.53,28.13,57.94,12.24,ถ้วยตวง


