name,category,calories,protein,carbs,fat,fiber,standardUnit

กบ ทอด,single_dish,217.89,29.82,2.34,9.91,0,ถ้วยตวง
กบ รวมกระดูก ย่าง,single_dish,249.71,53.32,0,4.05,0,ถ้วยตวง
กบ ลูกอ๊อด ดิบ,single_dish,57.23,11.06,0.02,1.44,0,ถ้วยตวง
กบ หนัง ทอด,single_dish,36.61,4.37,0,2.13,0,ทัพพี
กบ แห้ง,single_dish,169.33,36.35,0.07,2.63,0,ถ้วยตวง
กระเพาะปลา,single_dish,178.85,15.77,3.67,11.23,0,ถ้วยตวง
กระเพาะปลา แห้ง,single_dish,37.32,8.59,0.59,0.07,0,ทัพพี
กระเพาะปลา แห้ง ทอด,single_dish,91.44,5.13,0,7.88,0,ทัพพี
กระยาสารท,single_dish,242.78,5.23,39.28,7.19,0,ถ้วยตวง
ก๋วยจั๊บญวน (อุบล),single_dish,261.88,14.15,18.21,14.72,0.36,ถ้วยตวง
ก๋วยจั๊บหมู ใส่เครื่องใน,single_dish,163.66,8.88,15.94,7.16,0,ถ้วยตวง
ก๋วยเตี๋ยวน้ำเป็ด,single_dish,136.31,7.6,18.14,3.7,2.34,ถ้วยตวง
ก๋วยเตี๋ยวเนื้อสับ,single_dish,251.33,7.88,34.2,9.22,0,ถ้วยตวง
ก๋วยเตี๋ยวผัดไทย ใส่กุ้งทะเล,single_dish,331.27,10.95,52.12,8.78,1.41,ถ้วยตวง
ก๋วยเตี๋ยวผัดไทย ใส่ไข่เป็ด,single_dish,276.02,9.73,25.9,14.83,2.29,ถ้วยตวง
ก๋วยเตี๋ยวเส้นเล็กเนื้อสด น้ำ,single_dish,149.56,8.97,16.57,5.27,0,ถ้วยตวง
ก๋วยเตี๋ยวเส้นเล็กลูกชิ้นเนื้อวัว เนื้อสด-เปื่อย น้ำ,single_dish,153.07,11.51,19.3,3.31,0,ถ้วยตวง
ก๋วยเตี๋ยวเส้นเล็กลูกชิ้นเนื้อวัว เนื้อสด-เปื่อย แห้ง,single_dish,156.7,8.6,18.2,5.5,0,ถ้วยตวง
ก๋วยเตี๋ยวเส้นเล็กลูกชิ้นเนื้อวัว แห้ง,single_dish,152.7,5.5,17.6,6.7,0,ถ้วยตวง
ก๋วยเตี๋ยวเส้นเล็กหมูแดงน้ำใส ใส่ลูกชิ้นปลา,single_dish,185.39,11.85,20.79,6.09,0.27,ถ้วยตวง
ก๋วยเตี๋ยวเส้นเล็กหมูตุ๋น ใส่ลูกชิ้นหมู,single_dish,146.21,8.53,20.92,3.16,0.75,ถ้วยตวง
ก๋วยเตี๋ยวเส้นเล็กหมูน้ำตก,single_dish,155.13,9.53,22.53,2.99,0.95,ถ้วยตวง
ก๋วยเตี๋ยวเส้นเล็กหมูน้ำใส ใส่เครื่องใน,single_dish,150.13,9.73,22.42,2.39,0.84,ถ้วยตวง
ก๋วยเตี๋ยวเส้นเล็กหมูน้ำใส ใส่ตับ,single_dish,129.21,7.8,18.33,2.74,0.9,ถ้วยตวง
ก๋วยเตี๋ยวเส้นเล็กหมูเลียง,single_dish,126.62,7.14,19.69,2.15,1.11,ถ้วยตวง
ก๋วยเตี๋ยวเส้นเล็กหมูเลียง ใส่ตับ,single_dish,130.93,5.42,23.23,1.81,0.99,ถ้วยตวง
ก๋วยเตี๋ยวเส้นเล็กหมู แห้ง,single_dish,209,7.86,21,10.39,0,ถ้วยตวง
ก๋วยเตี๋ยวเส้นหมี่เนื้อเปื่อย น้ำ,single_dish,156.58,10.53,16.77,5.27,1.56,ถ้วยตวง
ก๋วยเตี๋ยวเส้นหมี่เนื้อสด น้ำ,single_dish,139.62,8.58,17.55,3.9,1.75,ถ้วยตวง
ก๋วยเตี๋ยวเส้นหมี่เนื้อสด-เปื่อย น้ำ,single_dish,170.43,13.46,21.25,3.51,0,ถ้วยตวง
ก๋วยเตี๋ยวเส้นหมี่ผัดซีอิ๊วหมู ใส่ไข่,single_dish,206.77,3.02,42.71,2.65,0,ถ้วยตวง
ก๋วยเตี๋ยวเส้นหมี่ลูกชิ้นเนื้อวัว น้ำ,single_dish,98.45,6.16,12.92,2.46,1.4,ถ้วยตวง
ก๋วยเตี๋ยวเส้นหมี่ลูกชิ้นเนื้อวัว เนื้อสด น้ำ,single_dish,129.48,9.32,16.38,2.96,0.57,ถ้วยตวง
ก๋วยเตี๋ยวเส้นหมี่ลูกชิ้นเนื้อวัว เนื้อสด-เปื่อย แห้ง,single_dish,81.1,5.1,9.1,2.7,1,ถ้วยตวง
ก๋วยเตี๋ยวเส้นหมี่ลูกชิ้นเนื้อวัว แห้ง,single_dish,183.25,5.87,21.7,8.11,0,ถ้วยตวง
ก๋วยเตี๋ยวเส้นใหญ่ผัดซีอิ๊วหมู ใส่ไข่,single_dish,240.19,7.81,25.17,12.03,0,ถ้วยตวง
ก๋วยเตี๋ยวเส้นใหญ่ราดหน้ากุ้ง,single_dish,187.88,5.4,27.9,6.08,0,ถ้วยตวง
ก๋วยเตี๋ยวเส้นใหญ่ราดหน้าหมู,single_dish,252.45,6.52,29.25,12.15,0,ถ้วยตวง
ก๋วยเตี๋ยวเส้นใหญ่ลูกชิ้นเนื้อวัว น้ำ,single_dish,118.65,8.93,17.55,1.41,0,ถ้วยตวง
ก๋วยเตี๋ยวเส้นใหญ่ลูกชิ้นเนื้อวัว เนื้อสด-เปื่อย น้ำ,single_dish,132.6,10.33,15.79,3.12,0,ถ้วยตวง
ก๋วยเตี๋ยวเส้นใหญ่ลูกชิ้นเนื้อวัว เนื้อสด-เปื่อย แห้ง,single_dish,162.8,7.7,17.7,6.8,0,ถ้วยตวง
ก๋วยเตี๋ยวเส้นใหญ่หมู น้ำ,single_dish,152.8,13.84,8.44,7.07,3.08,ถ้วยตวง
ก้อยกิ้งก่า แย้,single_dish,340.12,52.19,16.7,7.17,2.63,ถ้วยตวง
ก้อยกุ้งฝอย,single_dish,135.73,17.53,8.64,3.45,0.83,ถ้วยตวง
ก้อยไข่มดแดง,single_dish,142.67,10.2,15.95,4.23,1.13,ถ้วยตวง
ก้อยเนื้อย่าง,single_dish,239.08,45.78,5.15,3.93,0.86,ถ้วยตวง
ก้อยเนื้อวัวปนมัน,single_dish,438.01,27.39,8.82,32.57,0.82,ถ้วยตวง
ก้อยหน่อไม้ไผ่ตง,single_dish,72.18,4.48,12.52,0.46,0.51,ถ้วยตวง
ก้อยหมูปนมัน,single_dish,195.83,25.47,7.73,7,0.59,ถ้วยตวง
ก้อยหอยขม,single_dish,143.64,19.14,12.21,2.03,0.83,ถ้วยตวง
กะทกรก ใบและยอด ลวก (กะเหรี่ยงเมืองกาญฯ),single_dish,79.1,5.8,13.3,0.3,2.5,ถ้วยตวง
กะหรี่ปั๊บไส้เค็ม,single_dish,120.42,1.74,14.49,6.17,0.81,ชิ้น (เล็ก)
กะหรี่ปั๊บไส้หวาน,single_dish,127.82,1.55,12.54,7.94,0.58,ชิ้น (เล็ก)
กั้งตั๊กแตน ดิบ,single_dish,97.76,20.66,0.17,1.61,0.51,ถ้วยตวง
กานพลู,single_dish,351.2,5.4,54.5,12.4,28.85,ถ้วยตวง
กาน่าฉ่าย,single_dish,112.01,0.86,4.08,10.25,2.58,ทัพพี
กาบูยาตง / ยำหัวปลี,single_dish,288.59,11.39,20.03,18.1,7.05,ถ้วยตวง
กาละแม,single_dish,257.43,1.2,54.05,4.05,0,ทัพพี
กิ้งก่า ดิบ,single_dish,158.67,32.36,0,3.25,0,ถ้วยตวง
กิ้งก่า ย่าง,single_dish,184.17,39.12,0.85,2.7,0,ถ้วยตวง
กีวี,single_dish,65.8,1.26,13.3,0.84,2.24,ถ้วยตวง
กุ้งฝอย ชุบแป้งทอด,single_dish,105.3,4.64,8.62,5.81,0.27,ชิ้น (กลาง)
กุ้งหวานทรงเครื่อง ใส่หอมแดง,single_dish,265.14,14.35,28.88,10.25,0.3,ถ้วยตวง
กุยช่าย ดอก ดิบ,single_dish,49.6,3.03,8.77,0.27,3.6,ถ้วยตวง
กุยช่ายทอด,single_dish,47.95,0.49,7.13,1.94,0.59,ชิ้น (เล็ก)
กุยช่ายนึ่ง,single_dish,36.02,0.51,7.64,0.38,0,ชิ้น (เล็ก)
กุยช่าย ใบ ขาว ดิบ,single_dish,19.47,2.53,2.09,0.11,0,ถ้วยตวง
กุยช่าย ใบ ดิบ,single_dish,36.11,2.49,5.93,0.27,3.51,ถ้วยตวง
กุหลาบยามูน (ฮาลาล),single_dish,165.5,1.45,24.52,6.84,0,ทัพพี
เกาลัด พันธุ์พื้นเมือง ภาคเหนือ นึ่ง,single_dish,230.52,6.16,49.63,0.82,10.29,ถ้วยตวง
เกี๊ยวกุ้ง น้ำ,single_dish,252.2,13.65,30.09,8.58,1.36,ถ้วยตวง
แกงกบใส่แตงไทยอ่อน (ไม่ใส่กะทิ อาหารอีสาน),single_dish,46.81,4.7,5.35,0.73,0.95,ถ้วยตวง
แกงกบใส่น้ำเต้า (ไม่ใส่กะทิ อาหารอีสาน),single_dish,45.65,4.07,5.98,0.61,2,ถ้วยตวง
แกงกบใส่บวบกลม (ไม่ใส่กะทิ อาหารอีสาน),single_dish,56.17,5.28,6.91,0.82,2.08,ถ้วยตวง
แกงกบใส่ฟักเขียว (ไม่ใส่กะทิ อาหารอีสาน),single_dish,47.64,5.83,5.38,0.31,2.22,ถ้วยตวง
แกงกบใส่ฟักทอง,single_dish,127.37,3.86,8.33,8.74,1.44,ถ้วยตวง
แกงกบใส่หน่อไม้ดอง (ไม่ใส่กะทิ อาหารอีสาน),single_dish,38.23,4.43,3.25,0.83,1.48,ถ้วยตวง
แกงกระเจี๊ยบมอญ (กะเหรี่ยงเมืองกาญฯ),single_dish,7.94,1.02,0.65,0.14,0.23,ถ้วยตวง
แกงกะหรี่กุ้ง / ปลาหมึก บรรจุกระป๋อง,single_dish,290.77,11.11,12.84,21.66,1.69,ถ้วยตวง
แกงกะหรี่ไก่,single_dish,485.88,17.27,31.76,32.19,6.99,ถ้วยตวง
แกงกะหรี่ไก่ / เนื้อ บรรจุกระป๋อง,single_dish,295.64,18.26,18.09,16.69,2.58,ถ้วยตวง
แกงกะหรี่ไก่ (ฮาลาล),single_dish,274,25.99,10.51,14.22,0,ถ้วยตวง
แกงกะหรี่เนื้อ (ฮาลาล),single_dish,364.23,31.94,21.54,16.7,0,ถ้วยตวง
แกงกุรุหม่าไก่ (ฮาลาล),single_dish,250.7,28.22,7.98,11.77,0,ถ้วยตวง
แกงกุรุหม่า ไม่ใส่กะทิ,single_dish,331.03,23.3,22.26,16.54,4.78,ถ้วยตวง
แกงกุรุหม่า ใส่กะทิ,single_dish,455.21,22.46,19.97,31.72,2.81,ถ้วยตวง
แกงไก่ใส่ฟักเขียว (ไม่ใส่กะทิ อาหารอีสาน),single_dish,132.85,10.87,5.6,7.44,1.86,ถ้วยตวง
แกงไก่ใส่มะละกอ (ไม่ใส่กะทิ อาหารอีสาน),single_dish,144.88,12.13,4.97,8.5,1.61,ถ้วยตวง
แกงไก่ใส่หน่อไม้ดอง (ไม่ใส่กะทิ อาหารอีสาน),single_dish,140.47,6.71,6.92,9.55,1.35,ถ้วยตวง
แกงขนุน,single_dish,137.12,7.48,7.48,8.58,0,ถ้วยตวง
แกงขนุนใส่ซี่โครงหมู,single_dish,78.72,6.39,4.66,3.84,3.21,ถ้วยตวง
แกงขนุนใส่หมูสามชั้น,single_dish,64.36,3.36,4.02,3.87,1.99,ถ้วยตวง
แกงข้าวคั่วใส่หอยคลู้มี (กะเหรี่ยงเมืองกาญฯ),single_dish,73.13,4.05,7.19,3.13,0.23,ถ้วยตวง
แกงขี้เหล็กเนื้อวัว (ไม่ใส่กะทิ),single_dish,73.37,4.84,5.86,3.4,2.19,ถ้วยตวง
แกงขี้เหล็ก (ใบและดอก),single_dish,265.66,8.84,5.11,23.32,0,ถ้วยตวง
แกงขี้เหล็กปลาอินทรีเค็ม,single_dish,91.81,7.12,3.92,5.29,0.81,ถ้วยตวง
แกงขี้เหล็กใส่ซี่โครงหมู,single_dish,292.53,17.54,23.01,14.48,6.55,ถ้วยตวง
แกงขี้เหล็กใส่ปลาช่อนแห้ง,single_dish,402.14,17.99,17.27,29.01,4.25,ถ้วยตวง
แกงขี้เหล็กใส่ปลาหางแข็งแห้ง,single_dish,157.68,8.68,18.76,5.32,5.7,ถ้วยตวง
แกงขี้เหล็กใส่หมูสามชั้น,single_dish,293.03,10.88,15.34,20.91,5.73,ถ้วยตวง
แกงขี้เหล็กเอ็นวัว (ไม่ใส่กะทิ อาหารอีสาน),single_dish,129.77,8.73,9.79,6.19,2.78,ถ้วยตวง
แกงเขียวหวานไก่ / เนื้อ บรรจุกระป๋อง,single_dish,287.42,17.57,16.87,16.63,1.6,ถ้วยตวง
แกงเขียวหวานไก่ ใส่มะเขือเปราะ,single_dish,346.42,11.99,16.9,25.65,5.46,ถ้วยตวง
แกงเขียวหวานไก่ ใส่มะเขือเปราะและเลือด,single_dish,214.79,16.35,9.15,12.53,2.88,ถ้วยตวง
แกงเขียวหวานลูกชิ้นปลากราย,single_dish,267.53,14.55,10.41,18.63,4.51,ถ้วยตวง
แกงเขียวหวานหมู,single_dish,191.68,13.04,6,12.83,0,ถ้วยตวง
แกงเขียวหวานหมู ใส่หน่อสับปะรด,single_dish,361.91,19.72,26.13,19.83,6.69,ถ้วยตวง
แกงคั่วหมู ใส่ฟักเขียว,single_dish,412.86,7.87,19.37,33.77,4.66,ถ้วยตวง
แกงคั่วหอยขม,single_dish,258.36,18.51,14.72,13.94,3.23,ถ้วยตวง
แกงคั่วหอยขม ใส่ถั่วฝักยาว,single_dish,288.27,15.04,16.73,17.91,3.08,ถ้วยตวง
แกงคั่วหอยขม ใส่นมข้นจืดผสมกะทิ,single_dish,326.9,13.16,20.36,21.43,3.79,ถ้วยตวง
แกงคั่วหอยขม ใส่ใบชะพลู,single_dish,406.05,16.18,15.2,31.17,6.35,ถ้วยตวง
แกงคั่วหอยขม ใส่หน่อไม้,single_dish,334.04,12.9,15.18,24.63,6.93,ถ้วยตวง
แกงแคไก่ ไม่ใส่ปลาร้า,single_dish,119.48,9.86,7.36,5.62,3.43,ถ้วยตวง
แกงแคไก่ ใส่ปลาร้า,single_dish,149.27,11.72,11.49,6.27,3.12,ถ้วยตวง
แกงแคปลาคัง ไม่ใส่ปลาร้า,single_dish,121.95,8.89,12.11,4.22,2.2,ถ้วยตวง
แกงแคหมู ไม่ใส่ปลาร้า,single_dish,129.81,6.18,10.53,7,3.41,ถ้วยตวง
แกงแคหมูย่าง ใส่ปลาร้า,single_dish,138.2,12.58,9.05,5.74,2.51,ถ้วยตวง
แกงจืดตำลึงใส่ปลาทู (กะเหรี่ยงเมืองกาญฯ),single_dish,11.75,1.49,1.02,0.19,0.58,ถ้วยตวง
แกงจืดตำลึงหมู ใส่ตับ ลูกชิ้นปลา,single_dish,49.46,7.76,1.96,1.17,0.65,ถ้วยตวง
แกงจืดเต้าหู้ไข่สาหร่ายหมูสับ,single_dish,130.7,9.56,3.25,8.83,0.92,ถ้วยตวง
แกงจืดเต้าหู้ไข่สาหร่ายหมูสับ ใส่ตับ,single_dish,164.14,13.58,6.53,9.3,1.44,ถ้วยตวง
แกงจืดเต้าหู้ไข่สาหร่ายหมูสับ ใส่ลูกชิ้นปลาเส้น,single_dish,115.39,9.43,5.85,6.03,0.9,ถ้วยตวง
แกงจืดเต้าหู้ไข่สาหร่ายหมูสับ ใส่เห็ดหอม,single_dish,187.92,13.12,17.04,7.48,6.81,ถ้วยตวง
แกงจืดเต้าหู้ไข่หมูสับ,single_dish,76.98,6.12,3.47,4.29,1.05,ถ้วยตวง
แกงจืดเต้าหู้ไข่หมูสับ ใส่กุ้งแห้งเนื้อ,single_dish,50.28,4.94,1.53,2.71,0.89,ถ้วยตวง
แกงจืดเต้าหู้ไข่หมูสับ ใส่เห็ดหอม,single_dish,68.72,5.14,4.33,3.43,1.17,ถ้วยตวง
แกงจืดแตงเปรี้ยว (กะเหรี่ยงเมืองกาญฯ),single_dish,98.54,5.14,2.26,7.66,0.57,ถ้วยตวง
แกงตะกะโป๊ะคลู้มี (กะเหรี่ยงเมืองกาญฯ),single_dish,108.26,6.14,19.17,0.78,1.08,ถ้วยตวง
แกงแตงเปรี้ยวใส่ปลาย่าง (กะเหรี่ยงเมืองกาญฯ),single_dish,17,0.96,2.93,0.16,1.11,ถ้วยตวง
แกงไตปลาไม่ใส่กะทิ,single_dish,163.81,11.3,24.02,2.5,4.47,ถ้วยตวง
แกงไตปลาไม่ใส่กะทิ เค็มน้อย,single_dish,113.51,6.91,18.5,1.32,5.07,ถ้วยตวง
แกงไตปลาไม่ใส่กะทิ เค็มมาก,single_dish,218.53,20.51,23.25,4.83,2.48,ถ้วยตวง
แกงไตปลาไม่ใส่กะทิ ปลาช่อนย่าง,single_dish,145.72,11.68,13.01,5.22,3.79,ถ้วยตวง
แกงไตปลาไม่ใส่กะทิ ปลาหางแข็ง,single_dish,114.48,6.68,19.41,1.13,1.2,ถ้วยตวง
แกงไตปลาใส่กะทิ เค็มน้อย,single_dish,329.59,11.23,19.27,23.07,5.61,ถ้วยตวง
แกงไตปลาใส่กะทิ เค็มมาก,single_dish,287.79,18.29,12.1,18.47,3.5,ถ้วยตวง
แกงไตปลาใส่กะทิ ปลาโอแถบ,single_dish,318.94,12.3,19.84,21.15,6.27,ถ้วยตวง
แกงเทโพปลากดทะเลแห้งกับสับปะรด,single_dish,335.58,29.92,21.78,14.31,2.52,ถ้วยตวง
แกงเทโพปลาสีเสียดแห้ง,single_dish,453.41,18.57,35.23,26.47,4.47,ถ้วยตวง
แกงเทโพหมู / แกงคั่วหมูเทโพ กะทิน้อย,single_dish,324.59,20.37,24.07,16.31,3.34,ถ้วยตวง
แกงเทโพหมู / แกงคั่วหมูเทโพ กะทิเยอะ,single_dish,540.81,16.67,38.65,35.5,6.65,ถ้วยตวง
แกงเทโพหมูสามชั้นผักบุ้งไทยต้นขาว,single_dish,325.32,6.92,22.19,23.21,4.45,ถ้วยตวง
แกงเทโพหมูสามชั้นผักบุ้งไทยต้นแดง,single_dish,376.77,8.07,19.66,29.54,5.09,ถ้วยตวง
แกงน้ำเงี้ยวหมูสับ ใส่เลือดไก่ เค็มมาก,single_dish,281.95,13.08,13.76,19.4,3.16,ถ้วยตวง
แกงน้ำเงี้ยวหมูสับ ใส่เลือดหมู,single_dish,162.03,12.9,4.1,10.45,0.66,ถ้วยตวง
แกงเนื้อ (กินกับแป้งมะตะบะ),single_dish,693.81,21.88,83.85,30.1,5.72,ถ้วยตวง
แกงเนื้อ / แกงโรตีปาแย,single_dish,601.12,15.62,43.87,40.35,7.55,ถ้วยตวง
แกงเนื้อวัวใส่ต้นหอม (ไม่ใส่กะทิ อาหารอีสาน),single_dish,112.55,14.21,2.98,4.87,1.56,ถ้วยตวง
แกงเนื้อวัวใส่บวบกลม (ไม่ใส่กะทิ อาหารอีสาน),single_dish,202.22,11.99,7.21,13.93,1.93,ถ้วยตวง
แกงเนื้อวัวใส่ผักกวางตุ้ง (ไม่ใส่กะทิ อาหารอีสาน),single_dish,176.6,10.75,5.83,12.25,2.98,ถ้วยตวง
แกงเนื้อวัวใส่ฟักเขียว (ไม่ใส่กะทิ อาหารอีสาน),single_dish,143.69,7.27,8.49,8.96,2.01,ถ้วยตวง
แกงเนื้อวัวใส่หน่อไม้ดอง (ไม่ใส่กะทิ อาหารอีสาน),single_dish,139.27,15.08,7.61,5.39,2.35,ถ้วยตวง
แกงบวดฟักทอง,single_dish,357.63,2.82,49.41,16.52,3.87,ถ้วยตวง
แกงบอน,single_dish,83.48,3.42,16.01,0.64,0.47,ถ้วยตวง
แกงบอนใส่กระดูกหมูอ่อน,single_dish,129.96,4.61,10.74,7.62,2.38,ถ้วยตวง
แกงบอนใส่แคบหมู,single_dish,132.62,4.47,10.45,8.1,1.92,ถ้วยตวง
แกงปลาช่อนใส่ต้นหอม (ไม่ใส่กะทิ อาหารอีสาน),single_dish,68.27,9.25,4.33,1.55,2.53,ถ้วยตวง
แกงปลาช่อนใส่บวบกลม (ไม่ใส่กะทิ อาหารอีสาน),single_dish,73.6,9.96,4.2,1.88,1.26,ถ้วยตวง
แกงปลาช่อนใส่ผักกาดขาว (ไม่ใส่กะทิ อาหารอีสาน),single_dish,39.8,6.21,1.56,0.97,1.17,ถ้วยตวง
แกงปลาช่อนใส่ผักกาดเขียว (ไม่ใส่กะทิ อาหารอีสาน),single_dish,63.48,9.46,2.82,1.59,1.87,ถ้วยตวง
แกงปลาช่อนใส่หน่อไม้ดอง (ไม่ใส่กะทิ อาหารอีสาน),single_dish,73.01,10.81,3,1.98,1.21,ถ้วยตวง
แกงปลาดุกใส่บวบกลม (ไม่ใส่กะทิ อาหารอีสาน),single_dish,49.63,5.03,5.17,0.98,1.43,ถ้วยตวง
แกงปลาดุกใส่หน่อไม้ดอง (ไม่ใส่กะทิ อาหารอีสาน),single_dish,71.79,10.98,3.59,1.5,1.44,ถ้วยตวง
แกงปลาหมอใส่บวบกลม (ไม่ใส่กะทิ อาหารอีสาน),single_dish,110.83,12.68,3.66,5.05,1.13,ถ้วยตวง
แกงปลาโอ,single_dish,130.76,7.45,4.85,9.06,1.59,ชิ้น (กลาง)
แกงป่าไก่ ใส่ข้าวคั่ว,single_dish,154.68,10.69,11.58,7.29,2.53,ถ้วยตวง
แกงป่าเนื้อ,single_dish,175.66,10.65,7.95,11.25,2.57,ถ้วยตวง
แกงป่าปลากะพง,single_dish,95.92,13.25,5.78,2.2,2.96,ถ้วยตวง
แกงป่าปลาดุก,single_dish,157.69,12.53,9.76,7.61,2.13,ถ้วยตวง
แกงป่าปลาเนื้ออ่อน,single_dish,56.8,3.73,8.65,0.81,4.16,ถ้วยตวง
แกงป่าปลาเห็ดโคน,single_dish,93.13,12.67,5.49,2.28,2.42,ถ้วยตวง
แกงป่าฟักทองใส่หมู,single_dish,105.34,11.7,10.87,1.67,3.97,ถ้วยตวง
แกงป่าลูกชิ้นปลากราย,single_dish,117.53,11.38,12.74,2.34,5.18,ถ้วยตวง
แกงป่าสันคอหมู,single_dish,194.84,15.02,14.49,8.53,5.82,ถ้วยตวง
แกงป่าหมู,single_dish,142.07,18.53,10.62,2.83,4.36,ถ้วยตวง
แกงป่าหมูสับ,single_dish,131.23,11.41,11.8,4.27,4.82,ถ้วยตวง
แกงผักปลังใส่แหนม,single_dish,91.03,6.79,6.99,3.99,2.88,ถ้วยตวง
แกงผักหละ,single_dish,123.21,5.52,23.68,0.71,1.34,ถ้วยตวง
แกงผักหวานใส่ปลาช่อน,single_dish,75.31,7.92,7.55,1.49,0.59,ถ้วยตวง
แกงผักหวานใส่ปลาแห้ง,single_dish,75.4,6.34,10.74,0.79,0.16,ถ้วยตวง
แกงผักหวานใส่หมูสามชั้น,single_dish,126.53,6.07,9.51,7.14,1.1,ถ้วยตวง
แกงผักเหรียงใส่เนื้อหมู (กะเหรี่ยงเมืองกาญฯ),single_dish,96.2,3.05,7.41,6.04,0.81,ถ้วยตวง
แกงเผ็ดไก่,single_dish,360.94,19.93,9.75,26.91,5.11,ถ้วยตวง
แกงเผ็ดไก่ / เนื้อ บรรจุกระป๋อง,single_dish,312.58,20.39,15.6,18.74,4.16,ถ้วยตวง
แกงเผ็ดเนื้อ,single_dish,128.97,10.28,9.21,5.67,3.61,ถ้วยตวง
แกงเผ็ดปลาดุก,single_dish,456.33,10.82,27.8,33.54,6.6,ถ้วยตวง
แกงเผ็ดหมู,single_dish,352.64,20.22,12.95,24.44,2.56,ถ้วยตวง
แกงเผ็ดหมูใส่หน่อไม้,single_dish,357.2,11.96,13.96,28.17,5.05,ถ้วยตวง
แกงพริกกระดูกหมู,single_dish,331.97,25.15,15.69,18.73,2.11,ถ้วยตวง
แกงพะแนงไก่ / เนื้อ บรรจุกระป๋อง,single_dish,315.92,27.92,13.22,16.82,2.16,ถ้วยตวง
แกงพะแนงไก่ / หมู,single_dish,396.95,30.64,6.5,27.6,2.77,ถ้วยตวง
แกงพะแนงหมู,single_dish,494.38,35.33,20.9,29.94,3.12,ถ้วยตวง
แกงพะแนงหมูใส่หน่อไม้ดอง,single_dish,463.83,17.71,28.69,30.91,7.78,ถ้วยตวง
แกงมัสมั่นไก่ / เนื้อ บรรจุกระป๋อง,single_dish,300.23,17.82,24.48,14.56,2.52,ถ้วยตวง
แกงมัสมั่นไก่ ใส่สับปะรด,single_dish,531.88,17.68,49.54,29.22,3.29,ถ้วยตวง
แกงมัสมั่นไก่ (ฮาลาล),single_dish,66.21,4.55,4.94,3.14,0,ทัพพี
แกงมัสมั่นไข่เป็ด ใส่ตับวัว,single_dish,1025.22,39.92,26.75,84.28,6.68,ถ้วยตวง
แกงมัสมั่นเนื้อวัว,single_dish,640.5,24.09,32.65,45.95,4.19,ถ้วยตวง
แกงมัสมั่นเนื้อวัว เค็ม,single_dish,598.68,25.36,29.25,42.25,5.19,ถ้วยตวง
แกงมัสมั่นเนื้อวัว ใส่ไข่ต้ม,single_dish,436.89,15.33,14.61,35.24,2.71,ถ้วยตวง
แกงมัสมั่นเนื้อวัว ใส่หยวกกล้วยอ่อน,single_dish,204.94,13.89,6.17,13.85,3.41,ถ้วยตวง
แกงมัสมั่นเนื้อวัว (ฮาลาล),single_dish,73.07,5.34,5.7,3.21,0,ทัพพี
แกงเลียง,single_dish,62.35,6.89,7.58,0.5,1.76,ถ้วยตวง
แกงเลียงกุ้งสด ใส่แตงโมอ่อน,single_dish,98.75,9.36,11.73,1.6,2.11,ถ้วยตวง
แกงเลียงกุ้งสด ใส่ฟักเขียว (ภาคใต้),single_dish,54.19,4.8,7.86,0.39,1.66,ถ้วยตวง
แกงเลียงปลาทู ใส่ปลาร้า,single_dish,68.18,4.27,10.86,0.85,2.86,ถ้วยตวง
แกงเลียงใส่ผักบุ้งไทยต้นขาว (ภาคใต้),single_dish,83.68,4.94,11.16,2.14,1.58,ถ้วยตวง
แกงเลียงใส่ผักหวาน ผักโขมน้อย (ภาคใต้),single_dish,61.55,6.52,7.28,0.71,2.69,ถ้วยตวง
แกงเลียงใส่มะละกอดิบ (ภาคใต้),single_dish,32.75,2.32,5.48,0.17,1.73,ถ้วยตวง
แกงเลียงใส่เม็ดมะม่วงหิมพานต์ (ภาคใต้),single_dish,76.26,3.96,10.11,2.22,2.28,ถ้วยตวง
แกงวุ้นเส้นปลากระป๋อง (ไม่ใส่กะทิ อาหารอีสาน),single_dish,100.67,3.52,19.04,1.16,1.19,ถ้วยตวง
แกงวุ้นเส้นปลาช่อน (ไม่ใส่กะทิ อาหารอีสาน),single_dish,110.06,8.29,15.8,1.52,0.91,ถ้วยตวง
แกงวุ้นเส้นปลาดุก (ไม่ใส่กะทิ อาหารอีสาน),single_dish,88.91,2.8,17.75,0.75,1.48,ถ้วยตวง
แกงวุ้นเส้นปลาดุก (ใส่พริกแกง),single_dish,106.15,7.04,10.28,4.09,0.86,ถ้วยตวง
แกงวุ้นเส้นหมู ใส่ลูกชิ้น (ไม่ใส่กะทิ อาหารอีสาน),single_dish,88.87,8.47,7.56,2.75,0.87,ถ้วยตวง
แกงส้มขนุนไข่ปลายี่สก ใส่ปลาร้า,single_dish,103.25,10.13,10.65,2.24,3.74,ถ้วยตวง
แกงส้มขนุนซี่โครงหมู ใส่ปลาร้า,single_dish,146.09,10.04,11.25,6.77,2.58,ถ้วยตวง
แกงส้มขนุนปลาช่อน ใส่ปลาร้า,single_dish,53.7,5.29,5,1.39,1.97,ถ้วยตวง
แกงส้มขนุนปลานิล,single_dish,54.56,5.18,6.26,0.98,1.66,ถ้วยตวง
แกงส้มชะอมไข่ กุ้งสด,single_dish,208.34,10.53,26.72,6.59,1.29,ถ้วยตวง
