name,category,calories,protein,carbs,fat,fiber,standardUnit
ปลาติดแห ต้ม (กะเหรี่ยงเมืองกาญฯ),meat,93.6,18,0,2.4,0,ถ้วยตวง
ปลาทับทิม ดิบ,meat,199.1,38.98,0,4.8,0,ถ้วยตวง
ปลาทับทิม นึ่ง,meat,216.98,28.58,1.31,10.82,0,ถ้วยตวง
ปลาทู เค็ม / ปลาทูหอม,meat,182.56,30.71,2.96,5.32,0,ถ้วยตวง
ปลาทูน่า ในน้ำเกลือ บรรจุกระป๋อง เฉพาะเนื้อ,meat,164.49,37.35,1.34,1.08,0,ถ้วยตวง
ปลาทูน่า ในน้ำ บรรจุกระป๋อง เฉพาะเนื้อ,meat,173.69,40.64,0,1.24,0,ถ้วยตวง
ปลาทูน่า ในน้ำมัน บรรจุกระป๋อง เฉพาะเนื้อ,meat,278.91,35.28,0.42,15.12,0,ถ้วยตวง
ปลาทูน่า ผัดพริกไทยดำ บรรจุกระป๋อง,meat,320.58,20.59,13.57,20.44,5.77,ถ้วยตวง
ปลาทู นึ่ง เฉพาะเนื้อ ทอด,meat,178.46,30.29,0,6.37,0,ถ้วยตวง
ปลาทู นึ่ง ต้ม,meat,146.98,26.91,2.36,3.32,0,ถ้วยตวง
